instrument,session,direction,units,entry_time,entry,stop_loss,take_profit,exit_time,exit,outcome,pnl_usd,r_multiple,nav_after
USD_JPY,NEWYORK,long,36329,2024-10-16T15:15:00.000000000Z,149.56,149.37159731453676,149.9368053709265,2024-10-17T01:30:00.000000000Z,149.37159731453676,sl,-45.82,-1.001,9107.2
USD_JPY,NEWYORK,long,42757,2024-10-17T12:45:00.000000000Z,149.976,149.81627935785716,150.2954412842857,2024-10-17T12:45:00.000000000Z,149.81627935785716,sl,-45.58,-1.001,9061.62
USD_JPY,LONDON,long,51442,2024-10-18T07:30:00.000000000Z,150.118,149.98578303971908,150.38243392056182,2024-10-18T08:30:00.000000000Z,149.98578303971908,sl,-45.35,-1.001,9016.27
USD_JPY,NEWYORK,long,39928,2024-10-21T14:00:00.000000000Z,150.138,149.96848850513777,150.47702298972447,2024-10-21T15:45:00.000000000Z,150.47702298972447,tp,89.96,1.995,9106.23
USD_JPY,NEWYORK,long,36318,2024-10-22T15:45:00.000000000Z,151.127,150.93753950647869,151.50592098704266,2024-10-22T18:00:00.000000000Z,150.93753950647869,sl,-45.59,-1.001,9060.64
USD_JPY,LONDON,long,37173,2024-10-29T07:30:00.000000000Z,153.176,152.9893261904896,153.54934761902075,2024-10-29T11:45:00.000000000Z,153.54934761902075,tp,90.38,1.995,9151.02
EUR_USD,NEWYORK,short,37105,2024-10-29T14:15:00.000000000Z,1.0791300000000001,1.08036309874289,1.0766638025142203,2024-10-29T14:15:00.000000000Z,1.08036309874289,sl,-45.75,-1.0,9105.27
USD_JPY,NEWYORK,long,27084,2024-10-29T15:30:00.000000000Z,153.737,153.47858290855734,154.2538341828853,2024-10-29T15:45:00.000000000Z,153.47858290855734,sl,-45.6,-1.002,9059.67
USD_JPY,NEWYORK,long,30159,2024-10-30T12:45:00.000000000Z,153.386,153.1556211210093,153.8467577579814,2024-10-30T13:30:00.000000000Z,153.1556211210093,sl,-45.37,-1.002,9014.3
USD_JPY,LONDON,short,46944,2024-11-05T09:45:00.000000000Z,152.144,152.29007488565833,151.85185022868336,2024-11-05T12:45:00.000000000Z,152.29007488565833,sl,-45.03,-0.999,8969.27
USD_JPY,NEWYORK,short,50681,2024-11-05T13:45:00.000000000Z,152.008,152.14250745302326,151.73898509395352,2024-11-05T15:00:00.000000000Z,152.14250745302326,sl,-44.81,-0.999,8924.47
GBP_USD,NEWYORK,long,26980,2024-11-05T16:00:00.000000000Z,1.30026,1.2986061470599906,1.3035677058800188,2024-11-05T18:00:00.000000000Z,1.3035677058800188,tp,89.24,2.0,9013.71
USD_JPY,NEWYORK,long,22273,2024-11-06T12:30:00.000000000Z,154.41,154.09756784850293,155.03486430299412,2024-11-06T13:15:00.000000000Z,154.09756784850293,sl,-45.16,-1.002,8968.55
USD_CAD,NEWYORK,long,30937,2024-11-06T15:45:00.000000000Z,1.39442,1.3923988441585464,1.3984623116829071,2024-11-06T15:45:00.000000000Z,1.3923988441585464,sl,-44.91,-1.001,8923.64
EUR_USD,LONDON,short,36938,2024-11-08T10:45:00.000000000Z,1.07688,1.0780879156650398,1.0744641686699206,2024-11-08T11:00:00.000000000Z,1.0780879156650398,sl,-44.62,-1.0,8879.02
USD_JPY,LONDON,short,28274,2024-11-08T09:15:00.000000000Z,152.394,152.63448318233927,151.91303363532148,2024-11-08T13:15:00.000000000Z,152.63448318233927,sl,-44.55,-0.998,8834.48
USD_JPY,NEWYORK,long,45674,2024-11-11T13:30:00.000000000Z,153.931,153.78213198642138,154.22873602715728,2024-11-11T13:45:00.000000000Z,153.78213198642138,sl,-44.21,-1.001,8790.26
GBP_USD,NEWYORK,short,25786,2024-11-12T14:45:00.000000000Z,1.27904,1.280744420120166,1.2756311597596677,2024-11-12T15:45:00.000000000Z,1.2756311597596677,tp,87.9,2.0,8878.16
EUR_USD,LONDON,short,36334,2024-11-12T10:00:00.000000000Z,1.06256,1.063769643041889,1.0601407139162218,2024-11-12T16:30:00.000000000Z,1.0601407139162218,tp,87.9,2.0,8966.07
EUR_USD,NEWYORK,short,23480,2024-11-13T15:00:00.000000000Z,1.0585,1.0604092661485405,1.054681467702919,2024-11-14T03:45:00.000000000Z,1.054681467702919,tp,89.66,2.0,9055.72
USD_JPY,LONDON,long,43452,2024-11-14T10:30:00.000000000Z,156.221,156.05821517211697,156.54656965576606,2024-11-14T10:45:00.000000000Z,156.05821517211697,sl,-45.32,-1.001,9010.4
EUR_USD,NEWYORK,short,27204,2024-11-15T14:15:00.000000000Z,1.05484,1.056496044256954,1.051527911486092,2024-11-18T09:15:00.000000000Z,1.056496044256954,sl,-45.05,-1.0,8965.35
GBP_USD,NEWYORK,short,21456,2024-11-15T14:15:00.000000000Z,1.26385,1.2659497218210944,1.2596505563578109,2024-11-18T16:45:00.000000000Z,1.2659497218210944,sl,-45.05,-1.0,8920.3
USD_JPY,LONDON,short,21193,2024-11-19T09:00:00.000000000Z,153.746,154.069559048706,153.09888190258803,2024-11-19T09:15:00.000000000Z,154.069559048706,sl,-44.51,-0.998,8875.79
EUR_USD,NEWYORK,short,29534,2024-11-20T15:30:00.000000000Z,1.0535,1.0550025892817123,1.0504948214365757,2024-11-21T02:15:00.000000000Z,1.0550025892817123,sl,-44.38,-1.0,8831.41
EUR_USD,NEWYORK,short,29060,2024-11-21T16:00:00.000000000Z,1.05098,1.0524995060336804,1.0479409879326393,2024-11-21T16:15:00.000000000Z,1.0479409879326393,tp,88.31,2.0,8919.73
USD_JPY,LONDON,short,20391,2024-11-21T08:45:00.000000000Z,154.472,154.80650160106208,153.80299679787586,2024-11-22T06:00:00.000000000Z,154.80650160106208,sl,-44.06,-0.998,8875.67
USD_JPY,NEWYORK,short,33404,2024-11-25T12:45:00.000000000Z,154.293,154.49797892166035,153.88304215667932,2024-11-25T13:00:00.000000000Z,153.88304215667932,tp,88.99,2.005,8964.66
EUR_USD,NEWYORK,long,23128,2024-11-27T15:30:00.000000000Z,1.05453,1.0525919959788346,1.0584060080423308,2024-11-27T16:45:00.000000000Z,1.0584060080423308,tp,89.64,2.0,9054.3
USD_JPY,NEWYORK,short,19124,2024-11-27T16:00:00.000000000Z,151.1,151.45413826675673,150.39172346648652,2024-11-28T00:00:00.000000000Z,151.45413826675673,sl,-44.72,-0.998,9009.58
USD_JPY,NEWYORK,short,46316,2024-11-28T12:30:00.000000000Z,151.67,151.81751453267805,151.37497093464387,2024-11-28T23:15:00.000000000Z,151.37497093464387,tp,90.27,2.004,9099.85
USD_JPY,LONDON,short,23650,2024-11-29T07:30:00.000000000Z,149.592,149.8797923401613,149.01641531967746,2024-11-29T07:45:00.000000000Z,149.8797923401613,sl,-45.41,-0.998,9054.44
USD_JPY,LONDON,short,28814,2024-12-02T07:30:00.000000000Z,150.148,150.38390477734123,149.67619044531753,2024-12-02T09:45:00.000000000Z,150.38390477734123,sl,-45.2,-0.998,9009.24
EUR_USD,LONDON,short,33300,2024-12-02T08:15:00.000000000Z,1.05074,1.05209950370659,1.0480209925868202,2024-12-02T10:45:00.000000000Z,1.05209950370659,sl,-45.27,-1.0,8963.97
USD_JPY,NEWYORK,short,32712,2024-12-02T12:45:00.000000000Z,150.02,150.22554227052157,149.6089154589569,2024-12-02T13:30:00.000000000Z,150.22554227052157,sl,-44.76,-0.999,8919.21
EUR_USD,NEWYORK,short,25607,2024-12-02T14:30:00.000000000Z,1.04932,1.0510615160196133,1.0458369679607735,2024-12-02T20:15:00.000000000Z,1.0510615160196133,sl,-44.6,-1.0,8874.62
USD_JPY,NEWYORK,short,31747,2024-12-03T13:15:00.000000000Z,149.574,149.783055222633,149.15588955473402,2024-12-03T13:30:00.000000000Z,149.15588955473402,tp,88.99,2.006,8963.61
EUR_USD,NEWYORK,short,33871,2024-12-03T15:30:00.000000000Z,1.04936,1.0506831700516053,1.0467136598967897,2024-12-03T15:30:00.000000000Z,1.0506831700516053,sl,-44.82,-1.0,8918.79
EUR_USD,NEWYORK,short,32891,2024-12-04T14:15:00.000000000Z,1.04792,1.0492757928163914,1.0452084143672171,2024-12-04T14:45:00.000000000Z,1.0492757928163914,sl,-44.59,-1.0,8874.2
EUR_USD,NEWYORK,long,33059,2024-12-05T13:45:00.000000000Z,1.0551,1.0537578334616307,1.0577843330767385,2024-12-05T14:00:00.000000000Z,1.0577843330767385,tp,88.74,2.0,8962.94
USD_JPY,NEWYORK,long,25811,2024-12-05T15:45:00.000000000Z,150.49,150.22871035854374,151.01257928291255,2024-12-05T15:45:00.000000000Z,150.22871035854374,sl,-44.89,-1.002,8918.05
GBP_USD,NEWYORK,long,27933,2024-12-05T15:30:00.000000000Z,1.27452,1.2729156632105385,1.2777286735789233,2024-12-06T12:15:00.000000000Z,1.2777286735789233,tp,89.63,2.0,9007.68
EUR_USD,NEWYORK,long,29019,2024-12-06T14:00:00.000000000Z,1.06052,1.0589679709781306,1.0636240580437386,2024-12-06T14:00:00.000000000Z,1.0589679709781306,sl,-45.04,-1.0,8962.64
USD_JPY,NEWYORK,short,19849,2024-12-06T16:00:00.000000000Z,149.864,150.20234306311278,149.18731387377446,2024-12-09T07:00:00.000000000Z,150.20234306311278,sl,-44.71,-0.998,8917.93
EUR_USD,NEWYORK,long,32870,2024-12-09T16:00:00.000000000Z,1.05918,1.057823459522195,1.0618930809556102,2024-12-09T16:15:00.000000000Z,1.057823459522195,sl,-44.59,-1.0,8873.34
USD_JPY,LONDON,long,34400,2024-12-10T07:30:00.000000000Z,151.33,151.13482571523713,151.72034856952578,2024-12-10T08:00:00.000000000Z,151.72034856952578,tp,88.5,1.995,8961.84
USD_JPY,NEWYORK,long,35844,2024-12-10T15:00:00.000000000Z,151.832,151.64219278746614,152.2116144250677,2024-12-11T02:00:00.000000000Z,151.64219278746614,sl,-44.87,-1.001,8916.98
USD_JPY,LONDON,long,25449,2024-12-11T09:15:00.000000000Z,151.884,151.61791385882017,152.4161722823596,2024-12-11T09:15:00.000000000Z,152.4161722823596,tp,88.86,1.993,9005.83
EUR_USD,NEWYORK,short,29079,2024-12-12T14:00:00.000000000Z,1.04845,1.0499984997066107,1.0453530005867788,2024-12-12T14:30:00.000000000Z,1.0499984997066107,sl,-45.03,-1.0,8960.81
USD_JPY,LONDON,long,38649,2024-12-13T08:45:00.000000000Z,153.166,152.98844392392496,153.52111215215007,2024-12-13T11:00:00.000000000Z,153.52111215215007,tp,89.4,1.995,9050.21
USD_JPY,NEWYORK,long,50887,2024-12-18T14:15:00.000000000Z,153.794,153.6572419637093,154.0675160725814,2024-12-18T16:00:00.000000000Z,154.0675160725814,tp,90.34,1.996,9140.55
EUR_USD,NEWYORK,short,29533,2024-12-19T15:45:00.000000000Z,1.0388600000000001,1.040407493701042,1.0357650125979165,2024-12-19T16:45:00.000000000Z,1.0357650125979165,tp,91.4,2.0,9231.95
USD_JPY,NEWYORK,long,21594,2024-12-19T14:45:00.000000000Z,157.321,156.9880465804662,157.9869068390676,2024-12-20T02:15:00.000000000Z,156.9880465804662,sl,-45.8,-1.002,9186.15
USD_JPY,LONDON,long,50314,2024-12-23T07:45:00.000000000Z,156.716,156.5729372231879,157.00212555362424,2024-12-23T08:15:00.000000000Z,156.5729372231879,sl,-45.97,-1.001,9140.18
USD_JPY,LONDON,long,54655,2024-12-27T08:30:00.000000000Z,157.888,157.75598035740148,158.15203928519705,2024-12-27T09:15:00.000000000Z,157.75598035740148,sl,-45.74,-1.001,9094.44
USD_JPY,LONDON,short,45006,2024-12-31T08:15:00.000000000Z,156.104,156.26172045560307,155.7885590887939,2024-12-31T09:15:00.000000000Z,156.26172045560307,sl,-45.43,-0.999,9049.01
GBP_USD,NEWYORK,short,24262,2024-12-31T16:00:00.000000000Z,1.2527199999999998,1.2545848371659816,1.2489903256680364,2025-01-02T09:00:00.000000000Z,1.2489903256680364,tp,90.49,2.0,9139.5
USD_JPY,NEWYORK,long,41720,2025-01-03T15:30:00.000000000Z,157.434,157.26155861118306,157.77888277763387,2025-01-03T16:30:00.000000000Z,157.26155861118306,sl,-45.75,-1.001,9093.76
USD_JPY,LONDON,long,52329,2025-01-06T10:30:00.000000000Z,157.868,157.73082864801268,158.14234270397463,2025-01-06T11:00:00.000000000Z,157.73082864801268,sl,-45.51,-1.001,9048.25
USD_JPY,LONDON,long,49178,2025-01-08T10:45:00.000000000Z,158.316,158.17035841597934,158.60728316804133,2025-01-08T14:00:00.000000000Z,158.17035841597934,sl,-45.28,-1.001,9002.97
USD_JPY,NEWYORK,short,18142,2025-01-10T15:45:00.000000000Z,157.518,157.9088369194298,156.7363261611404,2025-01-10T18:15:00.000000000Z,157.9088369194298,sl,-44.9,-0.998,8958.06
USD_JPY,LONDON,short,29746,2025-01-13T09:45:00.000000000Z,157.14,157.37660920875015,156.66678158249965,2025-01-13T10:30:00.000000000Z,157.37660920875015,sl,-44.72,-0.998,8913.34
USD_CAD,NEWYORK,long,31497,2025-01-10T15:45:00.000000000Z,1.44206,1.439999075541482,1.4461818489170357,2025-01-13T13:15:00.000000000Z,1.439999075541482,sl,-45.08,-1.001,8868.26
EUR_USD,LONDON,short,28819,2025-01-13T11:00:00.000000000Z,1.02014,1.021686385405948,1.0170472291881043,2025-01-13T13:30:00.000000000Z,1.021686385405948,sl,-44.57,-1.0,8823.7
USD_JPY,NEWYORK,short,27331,2025-01-13T13:30:00.000000000Z,156.978,157.23267394333934,156.46865211332135,2025-01-13T14:00:00.000000000Z,157.23267394333934,sl,-44.27,-0.998,8779.43
EUR_USD,LONDON,long,35577,2025-01-14T09:15:00.000000000Z,1.02636,1.025126138649919,1.0288277227001617,2025-01-14T12:00:00.000000000Z,1.025126138649919,sl,-43.9,-1.0,8735.53
GBP_USD,LONDON,short,21610,2025-01-14T09:30:00.000000000Z,1.2187599999999998,1.2207913148825604,1.2146973702348787,2025-01-14T13:15:00.000000000Z,1.2146973702348787,tp,87.79,2.0,8823.32
USD_JPY,NEWYORK,long,26884,2025-01-14T15:30:00.000000000Z,158.044,157.78465221293956,158.5626955741209,2025-01-15T04:15:00.000000000Z,157.78465221293956,sl,-44.19,-1.002,8779.14
GBP_USD,LONDON,long,23518,2025-01-15T10:00:00.000000000Z,1.2219200000000001,1.220053531455822,1.2256529370883562,2025-01-15T13:30:00.000000000Z,1.2256529370883562,tp,87.79,2.0,8866.93
EUR_USD,NEWYORK,long,24874,2025-01-15T15:00:00.000000000Z,1.03276,1.0309776854670811,1.0363246290658374,2025-01-15T15:45:00.000000000Z,1.0309776854670811,sl,-44.33,-1.0,8822.59
GBP_USD,NEWYORK,short,25178,2025-01-16T14:15:00.000000000Z,1.21847,1.2202219754736165,1.2149660490527667,2025-01-16T14:45:00.000000000Z,1.2202219754736165,sl,-44.11,-1.0,8778.48
USD_JPY,NEWYORK,short,22601,2025-01-16T15:30:00.000000000Z,155.587,155.88915113874134,154.9826977225173,2025-01-17T00:45:00.000000000Z,154.9826977225173,tp,88.12,2.008,8866.61
EUR_USD,NEWYORK,long,27645,2025-01-16T15:45:00.000000000Z,1.03017,1.028582332182828,1.033345335634344,2025-01-17T06:15:00.000000000Z,1.028582332182828,sl,-43.89,-1.0,8822.72
GBP_USD,NEWYORK,short,25682,2025-01-17T14:15:00.000000000Z,1.2167299999999999,1.2184476632585284,1.2132946734829428,2025-01-17T14:30:00.000000000Z,1.2184476632585284,sl,-44.11,-1.0,8778.6
EUR_USD,NEWYORK,long,23601,2025-01-17T15:30:00.000000000Z,1.03148,1.0296202644167907,1.0351994711664185,2025-01-17T16:00:00.000000000Z,1.0296202644167907,sl,-43.89,-1.0,8734.71
GBP_USD,LONDON,short,27146,2025-01-20T10:00:00.000000000Z,1.21773,1.2193387956153048,1.2145124087693904,2025-01-20T10:30:00.000000000Z,1.2193387956153048,sl,-43.67,-1.0,8691.04
USD_JPY,NEWYORK,short,24488,2025-01-20T15:30:00.000000000Z,155.782,156.0584356067179,155.22912878656425,2025-01-20T17:15:00.000000000Z,156.0584356067179,sl,-43.38,-0.998,8647.66
USD_CAD,LONDON,long,26625,2025-01-21T08:00:00.000000000Z,1.4454,1.4430527887903004,1.4500944224193992,2025-01-21T08:45:00.000000000Z,1.4430527887903004,sl,-43.31,-1.002,8604.36
USD_JPY,NEWYORK,short,32418,2025-01-21T13:45:00.000000000Z,155.51,155.71637169737275,155.09725660525447,2025-01-21T15:00:00.000000000Z,155.71637169737275,sl,-42.96,-0.999,8561.39
GBP_USD,NEWYORK,long,22870,2025-01-21T13:45:00.000000000Z,1.2277,1.2258188822387748,1.2314622355224505,2025-01-21T16:15:00.000000000Z,1.2314622355224505,tp,86.04,2.0,8647.43
USD_JPY,LONDON,long,40083,2025-01-22T08:00:00.000000000Z,156.054,155.885670103211,156.390659793578,2025-01-22T08:15:00.000000000Z,155.885670103211,sl,-43.28,-1.001,8604.15
GBP_USD,LONDON,long,26834,2025-01-27T09:30:00.000000000Z,1.24661,1.2450068189453716,1.2498163621092568,2025-01-27T10:00:00.000000000Z,1.2498163621092568,tp,86.04,2.0,8690.19
EUR_USD,LONDON,long,32821,2025-01-27T09:30:00.000000000Z,1.04833,1.0470192414106854,1.0509515171786292,2025-01-27T11:00:00.000000000Z,1.0509515171786292,tp,86.04,2.0,8776.23
USD_JPY,NEWYORK,short,33924,2025-01-30T12:45:00.000000000Z,154.212,154.41147058033758,153.8130588393248,2025-01-30T15:15:00.000000000Z,153.8130588393248,tp,87.99,2.005,8864.22
GBP_USD,NEWYORK,long,25329,2025-01-30T15:00:00.000000000Z,1.2464700000000002,1.244737613464808,1.2499347730703845,2025-01-30T17:00:00.000000000Z,1.244737613464808,sl,-43.88,-1.0,8820.34
EUR_USD,LONDON,short,35275,2025-01-31T09:45:00.000000000Z,1.0377100000000001,1.0389602126560609,1.0352095746878787,2025-01-31T13:00:00.000000000Z,1.0389602126560609,sl,-44.1,-1.0,8776.24
USD_JPY,NEWYORK,long,34974,2025-01-31T14:15:00.000000000Z,154.92,154.72562598749613,155.3087480250077,2025-01-31T14:45:00.000000000Z,154.72562598749613,sl,-43.94,-1.001,8732.3
USD_JPY,LONDON,long,31616,2025-02-04T08:15:00.000000000Z,155.476,155.26129183248744,155.9054163350251,2025-02-04T08:30:00.000000000Z,155.26129183248744,sl,-43.72,-1.001,8688.58
GBP_USD,NEWYORK,long,27044,2025-02-04T14:30:00.000000000Z,1.2443600000000001,1.2427536532613077,1.247572693477385,2025-02-04T15:30:00.000000000Z,1.247572693477385,tp,86.88,2.0,8775.47
USD_JPY,LONDON,short,25994,2025-02-05T08:45:00.000000000Z,153.009,153.26726898407736,152.49246203184524,2025-02-05T15:00:00.000000000Z,152.49246203184524,tp,88.05,2.007,8863.51
USD_JPY,NEWYORK,short,33481,2025-02-06T13:45:00.000000000Z,152.233,152.43450495807602,151.82999008384797,2025-02-06T15:30:00.000000000Z,151.82999008384797,tp,88.87,2.005,8952.38
GBP_USD,NEWYORK,short,26000,2025-02-07T13:45:00.000000000Z,1.24356,1.2452815910192019,1.2401168179615962,2025-02-07T14:15:00.000000000Z,1.2452815910192019,sl,-44.76,-1.0,8907.62
USD_JPY,NEWYORK,short,21520,2025-02-07T14:45:00.000000000Z,151.637,151.95082804333012,151.00934391333976,2025-02-07T16:30:00.000000000Z,151.00934391333976,tp,89.45,2.008,8997.07
USD_JPY,LONDON,short,48763,2025-02-11T08:30:00.000000000Z,151.806,151.94604346686134,151.52591306627735,2025-02-11T09:15:00.000000000Z,151.94604346686134,sl,-44.94,-0.999,8952.13
EUR_USD,NEWYORK,long,24215,2025-02-13T16:00:00.000000000Z,1.04338,1.0415315671299292,1.0470768657401415,2025-02-13T18:30:00.000000000Z,1.0415315671299292,sl,-44.76,-1.0,8907.37
GBP_USD,NEWYORK,long,22532,2025-02-13T15:30:00.000000000Z,1.25133,1.2493435504434947,1.2553028991130109,2025-02-13T18:30:00.000000000Z,1.2493435504434947,sl,-44.76,-1.0,8862.61
USD_JPY,NEWYORK,short,30772,2025-02-14T15:15:00.000000000Z,152.318,152.53734232884665,151.87931534230674,2025-02-17T00:30:00.000000000Z,151.87931534230674,tp,88.88,2.006,8951.49
EUR_USD,NEWYORK,long,31628,2025-02-14T15:30:00.000000000Z,1.04924,1.0478389588240329,1.052042082351934,2025-02-17T08:00:00.000000000Z,1.0478389588240329,sl,-44.31,-1.0,8907.18
USD_JPY,NEWYORK,short,31411,2025-02-20T13:15:00.000000000Z,149.906,150.1185420143977,149.48091597120464,2025-02-20T13:45:00.000000000Z,150.1185420143977,sl,-44.47,-0.999,8862.7
USD_JPY,NEWYORK,short,38080,2025-02-21T14:45:00.000000000Z,150.089,150.2636563204329,149.73968735913422,2025-02-21T15:00:00.000000000Z,149.73968735913422,tp,88.83,2.005,8951.54
USD_JPY,NEWYORK,short,21389,2025-02-25T16:00:00.000000000Z,149.061,149.37290946327954,148.43718107344094,2025-02-26T02:30:00.000000000Z,149.37290946327954,sl,-44.66,-0.998,8906.87
USD_JPY,NEWYORK,long,31171,2025-02-28T13:30:00.000000000Z,150.709,150.49368545956978,151.13962908086046,2025-02-28T14:30:00.000000000Z,150.49368545956978,sl,-44.6,-1.001,8862.28
USD_JPY,LONDON,long,29847,2025-03-03T10:30:00.000000000Z,150.57,150.34646291141848,151.017074177163,2025-03-03T11:45:00.000000000Z,151.017074177163,tp,88.36,1.994,8950.64
USD_JPY,LONDON,short,20230,2025-03-04T10:30:00.000000000Z,148.831,149.16024178963315,148.17251642073367,2025-03-04T12:00:00.000000000Z,148.17251642073367,tp,89.9,2.009,9040.54
USD_JPY,NEWYORK,short,22473,2025-03-05T14:00:00.000000000Z,149.015,149.31471960098042,148.4155607980391,2025-03-05T14:45:00.000000000Z,148.4155607980391,tp,90.77,2.008,9131.31
USD_CAD,NEWYORK,short,27867,2025-03-05T14:15:00.000000000Z,1.437,1.4393309044680147,1.4323381910639708,2025-03-05T15:30:00.000000000Z,1.4393309044680147,sl,-45.13,-0.998,9086.18
GBP_USD,NEWYORK,long,20438,2025-03-05T15:15:00.000000000Z,1.28562,1.2833861188150713,1.2900877623698574,2025-03-05T20:45:00.000000000Z,1.2900877623698574,tp,91.31,2.0,9177.49
USD_JPY,NEWYORK,short,24063,2025-03-06T13:45:00.000000000Z,147.569,147.85039856175774,147.00620287648448,2025-03-06T14:15:00.000000000Z,147.85039856175774,sl,-45.8,-0.998,9131.69
EUR_USD,NEWYORK,long,19515,2025-03-06T13:45:00.000000000Z,1.08204,1.0796886764403533,1.0867426471192931,2025-03-06T17:45:00.000000000Z,1.0796886764403533,sl,-45.89,-1.0,9085.81
USD_JPY,LONDON,short,25398,2025-03-07T08:45:00.000000000Z,147.374,147.63759654132582,146.84680691734835,2025-03-07T11:15:00.000000000Z,147.63759654132582,sl,-45.35,-0.998,9040.46
USD_JPY,NEWYORK,short,20526,2025-03-07T14:15:00.000000000Z,147.126,147.44999289166742,146.47801421666517,2025-03-07T14:30:00.000000000Z,147.44999289166742,sl,-45.1,-0.998,8995.36
EUR_USD,LONDON,long,27818,2025-03-10T10:15:00.000000000Z,1.08608,1.0844632015059774,1.089313596988045,2025-03-10T11:00:00.000000000Z,1.0844632015059774,sl,-44.98,-1.0,8950.38
USD_JPY,LONDON,short,30098,2025-03-10T08:45:00.000000000Z,147.212,147.43197961539775,146.77204076920447,2025-03-10T12:30:00.000000000Z,146.77204076920447,tp,90.22,2.006,9040.6
EUR_USD,NEWYORK,long,28540,2025-03-11T13:30:00.000000000Z,1.09239,1.0908061921366825,1.095557615726635,2025-03-11T14:00:00.000000000Z,1.0908061921366825,sl,-45.2,-1.0,8995.4
GBP_USD,NEWYORK,long,26815,2025-03-11T15:30:00.000000000Z,1.2945600000000002,1.2928827348394991,1.2979145303210022,2025-03-12T03:15:00.000000000Z,1.2928827348394991,sl,-44.98,-1.0,8950.42
USD_JPY,LONDON,long,30690,2025-03-12T07:45:00.000000000Z,148.436,148.21955352347297,148.8688929530541,2025-03-12T12:15:00.000000000Z,148.8688929530541,tp,89.24,1.994,9039.67
USD_JPY,NEWYORK,long,31911,2025-03-12T12:30:00.000000000Z,148.832,148.62120135471594,149.2535972905681,2025-03-12T12:30:00.000000000Z,148.62120135471594,sl,-45.26,-1.001,8994.41
GBP_USD,NEWYORK,long,23132,2025-03-12T16:00:00.000000000Z,1.2969000000000002,1.2949558986711345,1.3007882026577315,2025-03-13T06:30:00.000000000Z,1.2949558986711345,sl,-44.97,-1.0,8949.43
USD_JPY,NEWYORK,long,27800,2025-03-13T13:15:00.000000000Z,148.336,148.0972371895267,148.81352562094662,2025-03-13T13:45:00.000000000Z,148.0972371895267,sl,-44.82,-1.002,8904.62
EUR_USD,NEWYORK,short,24025,2025-03-13T12:45:00.000000000Z,1.0838400000000001,1.085702451769881,1.0801150964602384,2025-03-13T14:00:00.000000000Z,1.085702451769881,sl,-44.75,-1.0,8859.87
USD_JPY,NEWYORK,long,27118,2025-03-17T13:45:00.000000000Z,149.004,148.76059750210575,149.49080499578847,2025-03-17T14:00:00.000000000Z,148.76059750210575,sl,-44.37,-1.002,8815.5
EUR_USD,NEWYORK,short,33370,2025-03-19T15:00:00.000000000Z,1.08834,1.0896608496124351,1.08569830077513,2025-03-19T18:30:00.000000000Z,1.0896608496124351,sl,-44.08,-1.0,8771.42
EUR_USD,NEWYORK,short,34858,2025-03-21T15:00:00.000000000Z,1.08233,1.083588158935221,1.079813682129558,2025-03-21T15:45:00.000000000Z,1.079813682129558,tp,87.71,2.0,8859.14
USD_JPY,NEWYORK,long,42940,2025-03-24T12:15:00.000000000Z,149.835,149.68043482641852,150.14413034716299,2025-03-24T13:45:00.000000000Z,150.14413034716299,tp,88.41,1.996,8947.55
GBP_USD,NEWYORK,short,23134,2025-03-26T13:30:00.000000000Z,1.28754,1.2894738483424235,1.2836723033151527,2025-03-26T14:00:00.000000000Z,1.2894738483424235,sl,-44.74,-1.0,8902.81
EUR_USD,NEWYORK,short,35069,2025-03-26T16:00:00.000000000Z,1.07803,1.079299295471603,1.0754914090567942,2025-03-26T17:15:00.000000000Z,1.0754914090567942,tp,89.03,2.0,8991.83
USD_JPY,NEWYORK,long,39823,2025-03-26T13:30:00.000000000Z,150.457,150.28797659018025,150.79504681963948,2025-03-27T01:15:00.000000000Z,150.28797659018025,sl,-44.79,-1.001,8947.05
USD_JPY,LONDON,long,38775,2025-03-27T08:00:00.000000000Z,150.541,150.3673229893784,150.88835402124317,2025-03-27T09:30:00.000000000Z,150.88835402124317,tp,89.26,1.995,9036.31
GBP_USD,NEWYORK,long,27874,2025-03-27T13:45:00.000000000Z,1.2943200000000001,1.2926991098515814,1.2975617802968376,2025-03-27T14:00:00.000000000Z,1.2926991098515814,sl,-45.18,-1.0,8991.13
USD_JPY,NEWYORK,short,26303,2025-03-28T15:15:00.000000000Z,150.197,150.4536995611666,149.68360087766683,2025-03-30T21:30:00.000000000Z,149.68360087766683,tp,90.22,2.007,9081.34
USD_JPY,LONDON,short,25090,2025-03-31T07:15:00.000000000Z,148.702,148.9711061698586,148.16378766028282,2025-03-31T07:30:00.000000000Z,148.9711061698586,sl,-45.32,-0.998,9036.02
GBP_USD,NEWYORK,short,25638,2025-03-31T15:00:00.000000000Z,1.29088,1.2926422257185564,1.2873555485628874,2025-04-01T00:15:00.000000000Z,1.2926422257185564,sl,-45.18,-1.0,8990.84
USD_JPY,LONDON,short,35868,2025-04-01T10:15:00.000000000Z,149.44,149.6272956853523,149.0654086292954,2025-04-01T14:00:00.000000000Z,149.0654086292954,tp,90.13,2.005,9080.97
USD_JPY,NEWYORK,short,29195,2025-04-01T14:15:00.000000000Z,149.01,149.2417373752215,148.54652524955696,2025-04-01T14:30:00.000000000Z,149.2417373752215,sl,-45.33,-0.998,9035.64
